,Date,Close,Close
0,2018-07-18,0.006771106197492216,-0.04175583714512232
1,2018-07-19,0.012951038487557298,-0.02293258202369053
2,2018-07-20,-0.015212500162380849,-0.04112421437612479
3,2018-07-21,0.008821326292061116,0.02571069121828007
4,2018-07-22,-0.00010780651465935875,-0.00602759170726852
5,2018-07-23,0.038686564334449614,-0.019339250340625114
6,2018-07-24,0.0884546416030787,0.06133763349283328
7,2018-07-25,-0.029254690417220175,-0.014456014180329824
8,2018-07-26,-0.028491418656974687,-0.018058693226503664
9,2018-07-27,0.026487261573523213,0.012057509006291767
10,2018-07-28,0.003318503902615788,-0.005910931717290069
11,2018-07-29,0.0032064124721458143,-0.000499166546083174
12,2018-07-30,-0.004632012619252279,-0.020751069621338658
13,2018-07-31,-0.050137941881997605,-0.052122558539202224
14,2018-08-01,-0.02019234469295661,-0.03070632067994783
15,2018-08-02,-0.007604042111257314,-0.019502223551014275
16,2018-08-03,-0.017699946974246927,0.013578513250281254
17,2018-08-04,-0.05552450759252814,-0.026675821441240366
18,2018-08-05,0.005053418144036925,0.00798269035216137
19,2018-08-06,-0.01664487034880935,-0.009442372039332625
20,2018-08-07,-0.028995953086402793,-0.06723563897735207
21,2018-08-08,-0.06853482384772036,-0.06408569390267971
22,2018-08-09,0.040774573013564464,0.024855872348702235
23,2018-08-10,-0.060164276035962416,-0.08983926605487724
24,2018-08-11,0.017791511924363235,-0.03676847531704297
25,2018-08-12,0.004273118524736219,-0.00792294456690179
26,2018-08-13,-0.0039809244546145095,-0.10925529811886658
27,2018-08-14,-0.01566130632947882,-0.026753017928309752
28,2018-08-15,0.017398593339542856,0.012229018134823022
29,2018-08-16,0.004146085616168804,0.019923087694586172
30,2018-08-17,0.03808327820833668,0.09176410822409498
31,2018-08-18,-0.024126888066353658,-0.06516010605675415
32,2018-08-19,0.01273198071380044,0.016834510086564336
33,2018-08-20,-0.03083290846744191,-0.09228157710699936
34,2018-08-21,0.028168761359932404,0.027431380523562865
35,2018-08-22,-0.01741912892269326,-0.0383321254637341
36,2018-08-23,0.024501682068240882,0.02101655602329444
37,2018-08-24,0.027928230011097455,0.020937419086688003
38,2018-08-25,0.006412467252168597,-0.011805816567100003
39,2018-08-26,-0.008304176683980202,-0.01603733159048648
40,2018-08-27,0.0261023761987218,0.037115551486731846
41,2018-08-28,0.03027780971291527,0.0374410983726694
42,2018-08-29,-0.006945951847084686,-0.024538090811349278
43,2018-08-30,-0.009829420799983168,-0.01816180424848568
44,2018-08-31,0.008469072019252621,-0.0038829027571605224
45,2018-09-01,0.021878714118539477,0.042669608486047395
46,2018-09-02,0.01098730512202195,-0.0032897485087026723
47,2018-09-03,-0.0017422900799939356,-0.01751839420581458
48,2018-09-04,0.013897370676710707,-0.012299708002147192
49,2018-09-05,-0.08041781637747292,-0.20685973014550285
50,2018-09-06,-0.039587838057258296,-0.00914941269139824
51,2018-09-07,-0.009556698168818656,-0.05818122538003401
52,2018-09-08,-0.037992262867389215,-0.0928128679371154
53,2018-09-09,0.011955253777374608,-0.005201698625353579
54,2018-09-10,0.004566762205364228,0.0007867899023228375
55,2018-09-11,-0.0013437780737515226,-0.06289214973606683
56,2018-09-12,0.004829112103061917,-0.00941925963045609
57,2018-09-13,0.02572351655486571,0.14224124368727598
58,2018-09-14,-0.0007060768656490524,0.0018671062667099392
59,2018-09-15,0.004670726045219453,0.05210200042744351
60,2018-09-16,-0.003984578276938322,-0.01120231591800902
61,2018-09-17,-0.03688071788794467,-0.10866574384291106
62,2018-09-18,0.014242423616419586,0.05935298687833512
63,2018-09-19,0.004266345706213315,-2.8632212330848006e-05
64,2018-09-20,0.018753903731685284,0.06732111261516938
65,2018-09-21,0.03248666575188608,0.09342171925715448
66,2018-09-22,-0.0019276638417000669,-0.0250657965012282
67,2018-09-23,-0.0016899322578378673,0.015882869816589817
68,2018-09-24,-0.017318842593150308,-0.06597752809465529
69,2018-09-25,-0.022841248739725373,-0.04573333004473312
70,2018-09-26,0.007499922625337163,-0.012239095985688841
71,2018-09-27,0.0275986920872473,0.05694014227847077
72,2018-09-28,-0.004897601761744141,-0.02702344344998231
73,2018-09-29,-0.006367171722292397,0.040676310433164
74,2018-09-30,0.003568336719675713,0.005223077910215146
75,2018-10-01,-0.00543920393591435,-0.008973010985638297
76,2018-10-02,-0.005099772645628775,-0.01566584460115017
77,2018-10-03,-0.008195393817457486,-0.029899255690909676
78,2018-10-04,0.011331035300969461,0.007811092638612571
79,2018-10-05,0.006938348855323184,0.023935194335374277
80,2018-10-06,-0.005173043848845538,-0.010960515121687386
81,2018-10-07,0.002219673093835084,0.004427852266432275
82,2018-10-08,0.007435585416514456,0.013773518505471039
83,2018-10-09,-0.0014426384505714651,-0.0055682875379376995
84,2018-10-10,-0.008634710127935818,-0.009754314692388633
85,2018-10-11,-0.05129538214462315,-0.1751286301162196
86,2018-10-12,0.0029271598167834867,0.03743329618455071
87,2018-10-13,0.0018168218647272028,0.01570506118522541
88,2018-10-14,0.0007855566385384094,-0.02086256678759657
89,2018-10-15,0.047436333605533676,0.06903748688038558
90,2018-10-16,-6.521446177742973e-05,0.001981785283371451
91,2018-10-17,-0.007865727557092583,-0.014559129722059083
92,2018-10-18,-0.01040167369568934,-0.018181150949301284
93,2018-10-19,-0.0017462065653059966,0.0018423947039982735
94,2018-10-20,0.003671253714641054,0.00832442077111839
95,2018-10-21,-0.0010545924945404295,-0.001402893710899633
96,2018-10-22,0.0007417487198999595,-0.005366725969370378
97,2018-10-23,-0.001761939764286069,0.0014300026140690036
98,2018-10-24,0.003099024997764488,-0.00237142568078319
99,2018-10-25,-0.0030141263870877566,-0.0055735101599792
100,2018-10-26,-0.0002378247716183779,0.003004576236980583
101,2018-10-27,0.0008691357350834039,0.004323578023913477
102,2018-10-28,0.0009270241282308689,0.005644831038764231
103,2018-10-29,-0.023990543470313597,-0.04033701988379956
104,2018-10-30,0.0002589641886441285,0.0015653670578776868
105,2018-10-31,-0.0026336269445916827,-0.0008862328157688282
106,2018-11-01,0.009479090296347081,0.007525517212706667
107,2018-11-02,0.0016700572222632104,0.008825937884946455
108,2018-11-03,-0.0042636638636377455,-0.0022403519621869705
109,2018-11-04,0.002334877765930443,0.03581687350077889
110,2018-11-05,0.006803869277641539,0.0077057492096272995
111,2018-11-06,0.006420434910365813,0.04379671152139153
112,2018-11-07,0.010642787457474157,-0.005825981832257021
113,2018-11-08,-0.01177166147441433,-0.023064992602608747
114,2018-11-09,-0.010608136324314899,-0.010215443330984897
115,2018-11-10,0.0036890064757102436,0.011637418821523582
116,2018-11-11,0.00031977009732031547,-0.005629099140410432
117,2018-11-12,-0.006258557445205426,-0.004372168630585982
118,2018-11-13,-0.0018506025222677636,-0.017218145507398752
119,2018-11-14,-0.10277649273173672,-0.1311898625434731
120,2018-11-15,-0.01586495582727565,-0.0032633851055248186
121,2018-11-16,-0.01291584159438841,-0.03162772940272163
122,2018-11-17,-0.003813114336699286,-0.0067358154808134785
123,2018-11-18,0.012383547969031738,0.01746711259156264
124,2018-11-19,-0.14356147255391427,-0.1714080657401693
125,2018-11-20,-0.09007563428611043,-0.13498135058001548
126,2018-11-21,0.03320365546509585,0.047657305174514164
127,2018-11-22,-0.052694412359317155,-0.07592663617957385
128,2018-11-23,-0.004322277012642317,-0.02728150314304223
129,2018-11-24,-0.11348021178490697,-0.08283794800929556
130,2018-11-25,0.0327527394287177,0.025711968995455692
131,2018-11-26,-0.05928995928609382,-0.07223370041597743
132,2018-11-27,0.010945085463911042,0.015343020462077028
133,2018-11-28,0.10822444579237178,0.10703351815565743
134,2018-11-29,0.005020181260203316,-0.04080357621030206
135,2018-11-30,-0.06308129823555753,-0.037897596141389656
136,2018-12-01,0.04796953376593649,0.04715262927757813
137,2018-12-02,-0.01790543962871105,-0.019119088823289943
138,2018-12-03,-0.061195790047934295,-0.06627743632228267
139,2018-12-04,0.015988811461090435,0.01176589262805905
140,2018-12-05,-0.05263875080027702,-0.07280134630526458
141,2018-12-06,-0.06404661855090765,-0.11043631636893814
142,2018-12-07,-0.02915174921548669,0.016573864857376996
143,2018-12-08,0.016293013151102542,-0.012239571883772449
144,2018-12-09,0.0389648242144478,0.031848872955973384
145,2018-12-10,-0.03135850250725625,-0.03700521731378004
146,2018-12-11,-0.022540327664478,-0.03034428987350335
147,2018-12-12,0.018046272769710825,0.01835862859533499
148,2018-12-13,-0.050968961408146995,-0.045781446481985455
149,2018-12-14,-0.0217185542488334,-0.026118537895495564
150,2018-12-15,-0.0017666084928986692,0.0015705562290042607
151,2018-12-16,0.004954827235499337,0.009679214903845157
152,2018-12-17,0.08625387653959038,0.10955456361848359
153,2018-12-18,0.04148507479473018,0.06094872802753848
154,2018-12-19,0.013408299801074719,0.0015428355861129006
155,2018-12-20,0.09867679132172569,0.13768187048570013
156,2018-12-21,-0.059262300440080296,-0.05956791257525662
157,2018-12-22,0.02974381467096876,0.06422612236995207
158,2018-12-23,-0.0037943596349006015,0.11328754649026784
159,2018-12-24,0.019714192015417353,0.06993722809376024
160,2018-12-25,-0.06668429052768587,-0.07700463862461415
161,2018-12-26,0.010897550330662753,0.0154470703171663
162,2018-12-27,-0.05391629952715249,-0.12324078790865745
163,2018-12-28,0.0710402860729289,0.16614990082410142
164,2018-12-29,-0.026733418957821442,0.0026940117328662083
165,2018-12-30,0.011850725299472842,0.013251416425707596
166,2018-12-31,-0.03240073596075632,-0.047523857755979115
167,2019-01-01,0.026581224952000326,0.05436416392275323
168,2019-01-02,0.025657066653892002,0.09625440130240115
169,2019-01-03,-0.027422321806191974,-0.038880704996020476
170,2019-01-04,0.005452331614920425,0.03587230828845289
171,2019-01-05,-0.0032514872489333158,0.006812314789193863
172,2019-01-06,0.0584470890549067,0.013450791376216742
173,2019-01-07,-0.012684700557386464,-0.03908767956864345
174,2019-01-08,0.001390154770684049,-0.008869749182800035
175,2019-01-09,0.0011030020343767433,0.0029451302693210835
176,2019-01-10,-0.09245928249298174,-0.1590724997470101
177,2019-01-11,0.0022917701090907627,-0.008407308571134031
178,2019-01-12,-0.007093684931486877,-0.012479073619950931
179,2019-01-13,-0.030039431790894966,-0.07471615028126699
180,2019-01-14,0.04218810159294328,0.09904493373611434
181,2019-01-15,-0.020548563372546624,-0.05605585573421479
182,2019-01-16,0.006679301401545601,0.012333019292701586
183,2019-01-17,0.00642448558032882,0.0015759276597417937
184,2019-01-18,-0.0056498160197318015,-0.02232276211507145
185,2019-01-19,0.019151709058737865,0.028583127887190862
186,2019-01-20,-0.03480896076891504,-0.041352749144753176
187,2019-01-21,-0.006961443903655606,-0.019583537458570888
188,2019-01-22,0.007950530556472657,0.013477629879542263
189,2019-01-23,-0.005411671839448573,-0.010964918507287535
190,2019-01-24,0.004381431105509037,-0.0007641888001321817
191,2019-01-25,-0.0003054202695444985,-0.00842426203795199
192,2019-01-26,0.0007482631299655651,0.00094815760829281
193,2019-01-27,-0.005147111803204041,-0.026826579767377012
194,2019-01-28,-0.03218556314914878,-0.06197857812658292
195,2019-01-29,-0.006456126661070982,-0.00934799897828853
196,2019-01-30,0.01097878297095356,0.03085780893419887
197,2019-01-31,-0.008176606850343049,-0.017100379501093776
198,2019-02-01,0.008682382533651278,0.00511272065461732
199,2019-02-02,0.00944947812577368,0.02587258709143736
200,2019-02-03,-0.016334438234448356,-0.026961545810640253
201,2019-02-04,-0.001403801312541475,0.0030553847795022904
202,2019-02-05,0.002080242524957754,-0.0035127164270276623
203,2019-02-06,-0.015287693750092757,-0.023773935448113015
204,2019-02-07,-0.0041965833008426046,-0.0036665499402515067
205,2019-02-08,0.0756939360941562,0.13184610690924448
206,2019-02-09,0.0012056010064362965,0.001366906611769636
207,2019-02-10,0.005157899926350851,0.044026603572522305
208,2019-02-11,-0.011380348161981857,-0.028510872286703126
209,2019-02-12,0.0013963105132095421,0.010447396475702142
210,2019-02-13,-0.005890543660870051,-0.00015244727549657
211,2019-02-14,-0.004190873583171495,-0.009538324136759257
212,2019-02-15,0.0010859628225894369,0.005833360502042417
213,2019-02-16,0.002476157344837304,0.009454140633264885
214,2019-02-17,0.012062263719125,0.08054415905481704
215,2019-02-18,0.06376138183178881,0.08943833028628934
216,2019-02-19,0.007981955101911353,-0.005161761567814338
217,2019-02-20,0.013269765098495867,0.0285413582202807
218,2019-02-21,-0.01149189028232911,-0.023157369022162477
219,2019-02-22,0.012917451356472043,0.020064190529386572
220,2019-02-23,0.03363089286305154,0.06305013771430801
221,2019-02-24,-0.08356456820529345,-0.1560458167492378
222,2019-02-25,0.018788447145977827,0.028805416439856124
223,2019-02-26,-0.007325399279810796,-0.012473041380146377
224,2019-02-27,-0.0008592791582575643,-0.01432265635139629
225,2019-02-28,0.0009701838898461546,0.004546348695196656
226,2019-03-01,0.0012440007407157339,-0.0022155118173161625
227,2019-03-02,0.00125098400355661,-0.01652843152435679
228,2019-03-03,-0.004471006548913081,-0.014693362149774458
229,2019-03-04,-0.02250631409689774,-0.034425636382424685
230,2019-03-05,0.035213632013155305,0.07570176054800104
231,2019-03-06,0.001940338762940641,0.00699152292065186
232,2019-03-07,0.0019299650258197687,-0.005453678640312987
233,2019-03-08,-0.0026502747112910896,-0.021288021358181197
234,2019-03-09,0.01581381071084742,0.020786802993454145
235,2019-03-10,-0.002959950384815002,-0.008784507193046132
236,2019-03-11,-0.011804535394846383,-0.021617477923368433
237,2019-03-12,0.001005570148075563,0.004539020758450363
238,2019-03-13,-0.0006241055237001802,-0.00881427664080281
239,2019-03-14,0.004508157464902851,0.003359998661882635
240,2019-03-15,0.009268473031697866,0.029332570933805258
241,2019-03-16,0.021928138916456064,0.03360943962961738
242,2019-03-17,-0.00582041712864978,-0.016980858368347285
243,2019-03-18,0.0018065426803683948,-0.004481050562514355
244,2019-03-19,0.00954703827395953,0.008178806892932045
245,2019-03-20,0.003992356946232789,0.0011888816076845998
246,2019-03-21,-0.014328401790338674,-0.029212070308235027
247,2019-03-22,-0.0013307952232004538,0.003983531732952628
248,2019-03-23,0.0029425471310986495,0.007685905727932152
249,2019-03-24,-0.0033899789796230095,-0.009104881073740856
250,2019-03-25,-0.014801995775437504,-0.014380932205103392
251,2019-03-26,0.005538472822802731,0.0031744960621811202
252,2019-03-27,0.025269802161778543,0.03999687523852824
253,2019-03-28,-0.00440378414003284,-0.011210244538472303
254,2019-03-29,0.007166825802505272,0.021858238292163712
255,2019-03-30,0.002019649564678261,-0.0028443691349782085
256,2019-03-31,-0.00030585716708841915,-0.004080181470280664
257,2019-04-01,0.01277399843531235,0.0022320769491299686
258,2019-04-02,0.16004197976839407,0.1450017163340851
259,2019-04-03,0.01890749296950922,-0.015383136213701576
260,2019-04-04,-0.010150461847883818,-0.02132252546471758
261,2019-04-05,0.022870127391311,0.04613341540940841
262,2019-04-06,0.004583028638013076,0.0026087935646481597
263,2019-04-07,0.027116090148746608,0.050436388679639954
264,2019-04-08,0.017328472526209282,0.0322876228674458
265,2019-04-09,-0.016163226787920593,-0.023258908688500668
266,2019-04-10,0.02271680293391576,0.006919780188092695
267,2019-04-11,-0.05007552528719117,-0.06910136015494128
268,2019-04-12,0.004934263167637454,-0.004607031666957084
269,2019-04-13,0.001383718355681296,-0.0013544536714693578
270,2019-04-14,0.013861017615290905,0.020010573573662427
271,2019-04-15,-0.019661685681246155,-0.03803799165051025
272,2019-04-16,0.032703409546247286,0.036755743961936815
273,2019-04-17,0.0031234202806835754,-0.004021138600747598
274,2019-04-18,0.00880504810644922,0.040286992866873206
275,2019-04-19,0.0010237043606338148,-0.0006076776924111016
276,2019-04-20,0.006403836037113919,0.0002465403667004651
277,2019-04-21,-0.00438492350363795,-0.021552703030003784
278,2019-04-22,0.01583658335751359,0.010693444814993569
279,2019-04-23,0.031537678710241934,-0.0024866700478858306
280,2019-04-24,-0.0194793465759453,-0.033339223005323326
281,2019-04-25,-0.04766091040689524,-0.07100836715913061
282,2019-04-26,0.013123813423158381,0.012147227272884642
283,2019-04-27,-0.0020966081203077636,0.013265531566407418
284,2019-04-28,0.003192925629715404,-0.007220517360956968
285,2019-04-29,-0.007175278992262335,-0.013396029037762602
286,2019-04-30,0.019508686623199267,0.04389322487592917
287,2019-05-01,0.009665964737195054,-0.008345261835194684
288,2019-05-02,0.018809979754905726,0.008078564952593403
289,2019-05-03,0.046667295980034496,0.035326657069481904
290,2019-05-04,0.010841636020002099,-0.02365215978092028
291,2019-05-05,-0.00609950504004253,-0.0035170840079823407
292,2019-05-06,-0.008473310560161096,0.054773627672836334
293,2019-05-07,0.014287066018571437,-0.016671652620897426
294,2019-05-08,0.025899955314045542,0.006747003273954277
295,2019-05-09,0.03160113331553838,-0.0038615927305594155
296,2019-05-10,0.03255511923946841,0.01661758110458056
297,2019-05-11,0.12175582015101227,0.11530929946414314
298,2019-05-12,-0.03278809012221373,-0.03657890442151679
299,2019-05-13,0.1140786697230034,0.04957636406673416
300,2019-05-14,0.022709207625679184,0.0981586612828087
301,2019-05-15,0.026020895924879994,0.12942602862763852
302,2019-05-16,-0.03981349360704378,0.0659791936906231
303,2019-05-17,-0.07108127725881808,-0.07978406436593755
